open_time,close,proba,position,ret_1,cost,strategy_ret,equity,benchmark_equity
2025-07-06 00:00:00+00:00,2512.85,0.17426028745237246,-1,0.0,0.0006,-0.0006,0.9994,1.0
2025-07-06 00:15:00+00:00,2515.58,0.15943655159279937,-1,0.0010864158226715492,0.0,-0.0010864158226715492,0.998314236026822,1.0010864158226715
2025-07-06 00:30:00+00:00,2517.57,0.16314558411180155,-1,0.0007910700514395241,0.0,-0.0007910700514395241,0.9975244995327754,1.0018783453051319
2025-07-06 00:45:00+00:00,2519.01,0.15902683975644785,-1,0.0005719801236907518,0.0,-0.0005719801236907518,0.9969539353461482,1.0024513998050026
2025-07-06 01:00:00+00:00,2515.63,0.15627774475459136,-1,-0.0013417969757960613,0.0,0.0013417969757960613,0.9982916451216036,1.0011063135483618
2025-07-06 01:15:00+00:00,2513.19,0.14748784872213913,-1,-0.0009699359603757562,0.0,0.0009699359603757562,0.9992599240871498,1.000135304534692
2025-07-06 01:30:00+00:00,2516.04,0.1418198349710562,-1,0.001134016926694681,0.0,-0.001134016926694681,0.9981267464190673,1.0012694748990192
2025-07-06 01:45:00+00:00,2516.65,0.12712587140137768,-1,0.00024244447624055532,0.0,-0.00024244447624055532,0.99788475610281,1.0015122271524368
2025-07-06 02:00:00+00:00,2518.99,0.1384383319875549,-1,0.0009298074821686431,0.0,-0.0009298074821686431,0.9969569153902436,1.0024434407147265
2025-07-06 02:15:00+00:00,2514.37,0.16416328238213784,-1,-0.00183406841630962,0.0,0.00183406841630962,0.9987854025811823,1.0006048908609748
2025-07-06 02:30:00+00:00,2515.07,0.12831196634701197,-1,0.00027839975819010654,0.0,-0.00027839975819010654,0.9985073409666199,1.0008834590206344
2025-07-06 02:45:00+00:00,2512.02,0.1304238651807008,-1,-0.0012126899052512519,0.0,0.0012126899052512519,0.9997182207393295,0.9996696977535471
2025-07-06 03:00:00+00:00,2513.01,0.1382380114539179,-1,0.00039410514247517625,0.0,-0.00039410514247517625,0.99932422664751,1.0000636727222083
2025-07-06 03:15:00+00:00,2508.84,0.14904738147628346,-1,-0.001659364666276697,0.0,0.001659364666276697,1.0009824699593632,0.9984042023996662
2025-07-06 03:30:00+00:00,2511.07,0.135184578072664,-1,0.000888857001642096,0.0,-0.000888857001642096,1.0000927396824189,0.999291640965438
2025-07-06 03:45:00+00:00,2513.77,0.12975798843670364,-1,0.0010752388424057902,0.0,-0.0010752388424057902,0.9990174011227043,1.0003661181526955
2025-07-06 04:00:00+00:00,2516.2,0.14268308545568273,-1,0.0009666755510646663,0.0,-0.0009666755510646663,0.9980516754259509,1.0013331476212273
2025-07-06 04:15:00+00:00,2510.87,0.13426400394053403,-1,-0.002118273587155217,0.0,0.002118273587155217,1.0001658219286216,0.9992120500626782
